cases.0.samples.0.sample_id	cases.0.samples.0.submitter_id	cases.0.submitter_id	file_name	id
cabe4e1d-719b-4f82-ae86-df499e022085	TCGA-AA-3511-01A	TCGA-AA-3511	464cbc87-fa59-4fc9-8617-b697f3f29b02.htseq.counts.gz	649f8eeb-0c25-4850-853f-da6618e6c813
f52423c2-7780-4470-8e27-5982201ccb83	TCGA-AG-3902-01A	TCGA-AG-3902	3376ed7a-1ebd-4727-9be4-816142268384.FPKM.txt.gz	0209f942-be71-475f-be64-edbba244e2db
c5ac5111-575a-4084-ab76-86e87cc7a9b0	TCGA-DC-6156-01A	TCGA-DC-6156	f042c745-5531-4011-b868-0729d28c1ea8.htseq.counts.gz	f107a863-5991-4d14-a4ab-a0dd6fadec00
6a0f2a2f-64e7-4578-a7e1-f02bf6d96f23	TCGA-AH-6549-01A	TCGA-AH-6549	7adb9e76-26da-4812-9357-f8ba01a6daa9.htseq.counts.gz	c4fbe93c-27d7-4d2a-9a99-6eda89a114fb
73204a53-c4bb-40f0-b749-454ae3df6238	TCGA-AF-2692-11A	TCGA-AF-2692	9dda581a-610f-44c2-948b-552389022676.FPKM-UQ.txt.gz	1dfbcaf4-deae-44e7-b4bc-77f3cb6f01b7
6cd183b8-6ed9-4016-91dc-d2481c86b4dd	TCGA-EI-7002-01A	TCGA-EI-7002	54c8454b-8012-431c-9adc-507e1af3800f.htseq.counts.gz	b9c1df30-5610-4718-8b78-b42ad2398332
ef88e2b5-41f4-4d62-ac3d-d10ec8192778	TCGA-G4-6317-01A	TCGA-G4-6317	e5b468e1-f932-497d-8045-e75588701aac.FPKM.txt.gz	fc1d89e8-178f-4afd-acb9-2e84eb4e5165
bb39734c-9d9c-4249-9d1b-176b28aba41c	TCGA-G4-6322-01A	TCGA-G4-6322	911f6378-8a25-4570-9d3b-80f5b5bfc085.FPKM.txt.gz	8f92ff1f-f87d-4840-88d4-2fb4ac312eb3
72930683-b2dc-4cd8-8a0b-0cf57c77b1a9	TCGA-AD-6895-01A	TCGA-AD-6895	c4386236-99df-44f4-b0a7-822e32e050f0.FPKM-UQ.txt.gz	b456a37d-d006-4232-879b-f027a9c8697a
0152ba53-d53b-4ec8-a256-3dcad8e8d2a3	TCGA-D5-6922-01A	TCGA-D5-6922	32a115cf-570f-4ad9-a123-8e1970062f51.FPKM-UQ.txt.gz	8407137a-d176-46fa-99ef-a46589c2b1d3
69ef3e70-5d7a-4e30-abde-0f9f76ea3141	TCGA-QG-A5YV-01A	TCGA-QG-A5YV	f6893b7f-2472-416b-b137-33dae673d150.htseq.counts.gz	16b6c99b-ce4f-40d7-a438-5cab5062073c
d66e8ea3-e229-4809-aa7b-bbe7a8aeb3fe	TCGA-AA-3517-11A	TCGA-AA-3517	a1677081-1019-45b1-be7c-420ba066a421.FPKM-UQ.txt.gz	330ec2e2-197b-4774-bec2-1d7a15ecf34b
139cd85f-9a93-421f-8782-78ac917b97e6	TCGA-G4-6625-01A	TCGA-G4-6625	9f43c5bf-0fc1-4339-81a2-1d315d6940e7.FPKM.txt.gz	a4e389d5-aa16-40cd-a16f-ca10d40e1135
df80b5ed-3ce8-4b06-978e-f972f659d206	TCGA-F4-6459-01A	TCGA-F4-6459	37e498a7-b147-4c38-a3f5-ed283d57f97a.FPKM-UQ.txt.gz	2aaf6337-2590-4a62-9ce1-f3c1044a6973
d31f0bb6-a20e-4e2f-b23a-50982a02b6c8	TCGA-CI-6620-01A	TCGA-CI-6620	1bc7c84d-0e4f-4c25-8e8c-62ff9c1082e8.FPKM.txt.gz	a2c85893-3d28-4202-acb1-20f14465500a
eddf9f22-bad7-4563-915c-99e2405fb79c	TCGA-DC-6157-01A	TCGA-DC-6157	c74bce4e-18cd-42af-ae4c-9bb423efa9f9.FPKM-UQ.txt.gz	87089e12-e2b1-4079-8679-5248f0600939
362eb32b-7dd2-4f4d-8430-4c0eccc0cca5	TCGA-EI-6882-01A	TCGA-EI-6882	46d30834-ed45-4298-bd3d-c8beb2a00b4d.FPKM-UQ.txt.gz	0504c37b-9a98-4b21-a113-f26cbdae097e
07505f47-745b-40c9-8994-1a12582e4342	TCGA-AG-3591-01A	TCGA-AG-3591	6da049a2-3bbe-45b8-b5d5-9d73f73ef268.FPKM-UQ.txt.gz	cc8954d5-eb91-4a6a-964e-13ca3733f264
85bc1581-8801-418b-9b87-51ffee59759a	TCGA-F5-6464-01A	TCGA-F5-6464	55a551cb-4099-49c6-bed4-b7e09ed288f9.FPKM-UQ.txt.gz	4e8f6a4c-984c-4e47-954d-f2f9ba561234
4322301d-24aa-4a69-b3b8-b694733e136f	TCGA-AF-3400-11A	TCGA-AF-3400	cbed723d-d16e-41df-bb92-3bebbbf638ec.htseq.counts.gz	ccee6c68-ad0e-4cc3-8c05-32e2348a2ac2
e6a12c50-349e-49dc-b3be-b70c072117fb	TCGA-AA-3525-01A	TCGA-AA-3525	ff8de5e6-76c5-491a-8fac-41492723b780.htseq.counts.gz	3bd81e69-15ba-4904-a43c-88616e1c6db5
4f4d9529-09e0-4a0d-8a9f-0060b643444d	TCGA-G4-6294-01A	TCGA-G4-6294	00106523-5b1d-44ad-a9f1-7d84db08722c.FPKM-UQ.txt.gz	5b986092-b46d-44ee-9fee-bfd474920168
a2412f6f-324e-4ef2-bd46-0d33596a033b	TCGA-AZ-4682-01B	TCGA-AZ-4682	11586a7f-5148-4b6b-b431-686b907f8df9.htseq.counts.gz	7735a10b-e6c5-41a1-9b10-b4f9c62e0144
08c83da9-c037-464b-a68a-9df6e89ed861	TCGA-A6-4105-01A	TCGA-A6-4105	fabefb10-5546-4017-8ea1-29982a10fb3c.FPKM.txt.gz	0f18488c-707b-44e5-8deb-038b5eca9354
3d753b5b-8e33-4307-9321-e4ad4821f3bf	TCGA-QG-A5Z2-01A	TCGA-QG-A5Z2	665cc2e6-600b-4557-911a-ad94340333aa.FPKM-UQ.txt.gz	15f788bc-c66d-4ac3-9266-b78f855c73e7
5f6cb74f-1d92-4ea4-92e1-ed23f83649fe	TCGA-AY-A8YK-01A	TCGA-AY-A8YK	0ee26933-679d-4e84-ab56-6b9581e5dbfd.FPKM.txt.gz	ea890388-6fe7-4a5e-a8a5-753d9b6d9195
7e5e20f6-5276-4cba-a73f-1580df93aa58	TCGA-DM-A1D9-01A	TCGA-DM-A1D9	a8cccaa0-76de-4b73-8f73-85fce2bc278b.htseq.counts.gz	e2723ed1-3322-4a2d-a1c5-827132d32c4c
bd1b094f-a681-42de-8a95-63f7e41b087f	TCGA-AF-A56K-01A	TCGA-AF-A56K	de2302aa-2199-4009-9b0a-9622f1870efc.htseq.counts.gz	b82172c8-b31f-4523-b56e-d07669f1ff86
63291336-7277-4b3c-9ca6-658636bce3ad	TCGA-AF-6672-01A	TCGA-AF-6672	b8b7ab76-be8a-4bfb-a931-b9767af9cd1d.FPKM-UQ.txt.gz	b2ff9641-6774-441c-98cf-29f10ac85e16
0c55b3b3-4008-4dbe-9a6a-bd0a5e13feae	TCGA-AH-6644-01A	TCGA-AH-6644	5f3a025d-0777-49a5-b2bb-750587635b50.FPKM-UQ.txt.gz	bbe184bc-42be-4c6f-8a9c-35e05d436ee2
4f38bd72-9d4a-47ac-8634-9876574e4085	TCGA-AH-6544-01A	TCGA-AH-6544	5e710091-8c1a-4698-89f6-7fabe878f104.htseq.counts.gz	52862480-694a-41f3-8e2d-77e97e3a6d27
a7fdc16c-890d-4676-82bc-5a81c715c73a	TCGA-A6-6780-01B	TCGA-A6-6780	934f9dc6-1260-4268-b022-870f1e37dd6f.FPKM.txt.gz	6d06844b-23e9-4e5e-b5cd-90c9e32a8633
7a775f5c-32e5-4d88-b647-e1326ab369fd	TCGA-CA-5254-01A	TCGA-CA-5254	0f2b58b4-7d91-48f3-8901-b624e3d6aa51.FPKM.txt.gz	e409ed16-6b14-40ec-a3fb-d5c06dd23dd2
8f80047b-a700-413c-b228-6d170648e168	TCGA-DM-A0XF-01A	TCGA-DM-A0XF	25a62766-c783-415a-96bf-dafc8f109510.FPKM-UQ.txt.gz	bf8c6591-0bc9-41fb-94dd-256e3dc3650e
d9dc4eb1-ca9d-4f1a-8db9-46d3ab600210	TCGA-G4-6627-01A	TCGA-G4-6627	a046b793-0eda-4c57-adfe-b8800ece1dab.htseq.counts.gz	4670aeca-1859-4303-bc74-6510c5596214
81f1e9f6-541f-43df-93cf-c11a569bac93	TCGA-A6-5659-01B	TCGA-A6-5659	547c5238-9d5e-4391-ab5f-b62f576af519.FPKM-UQ.txt.gz	69551587-f3f4-408c-a85b-054597e3a780
3048539a-b914-4e43-b1cc-43ea707e3b3d	TCGA-A6-5664-01A	TCGA-A6-5664	2e81bac9-aafa-4aba-ba62-327e3bc8dc51.htseq.counts.gz	c9638067-6e2b-4cb5-886b-d9c1169c25db
22f0ccad-11a2-4a4f-81f1-8c1c324ee86a	TCGA-AZ-6607-01A	TCGA-AZ-6607	8c0efc8b-3e41-47bb-91b5-e55f525c0776.FPKM.txt.gz	3195072b-ef42-4810-9415-fbfda76aee05
c281d8eb-0aaf-409c-b8d1-5681c8dc27be	TCGA-D5-6927-01A	TCGA-D5-6927	789db3c8-c5cd-428d-aaef-e3f60c40bc9a.FPKM.txt.gz	87c891ee-a23d-4c0c-b9dc-c017c2ee31b2
0fbbfa5e-f2c3-4cc1-aeb3-456bd307cb85	TCGA-D5-6529-01A	TCGA-D5-6529	df2df36d-6652-4eec-b62a-ea99af075cb6.htseq.counts.gz	c080ee4b-5ac6-45fe-bf35-a21fb6000cc8
a9091e33-8f02-409d-aa87-14559df9492e	TCGA-AA-3531-11A	TCGA-AA-3531	583c83ca-b9dd-46d2-811d-a4cde176ee24.FPKM-UQ.txt.gz	80aa3876-9191-4ca5-8b30-aad806b94dcb
44e7b873-77d5-463c-91d2-cea206ee4391	TCGA-CM-6677-01A	TCGA-CM-6677	e53e1a83-1979-4e12-bbb7-79b37d0cfe03.FPKM-UQ.txt.gz	07d76f2d-fd14-4b41-8e13-ce186f2e2ee6
b0a269f6-ecea-4239-89f6-e9128d76ccb0	TCGA-AA-3511-11A	TCGA-AA-3511	18ded814-596a-46ed-8f58-ba4141e5abb6.htseq.counts.gz	b6141740-b262-47a4-9a81-57d475965867
40b2b04e-371d-42ef-905e-5b9006384a65	TCGA-DM-A1HB-01A	TCGA-DM-A1HB	7bb97da8-8db8-4f9b-a9ff-54b644019412.htseq.counts.gz	35017d43-8f16-4bcc-9456-50d66b08e7bb
20eccd8a-dfaf-40e4-8128-d77aa41680c4	TCGA-A6-2678-01A	TCGA-A6-2678	92bd3edc-d6f3-4cfc-be03-4662199a06c2.htseq.counts.gz	1fc4eec2-cad1-4d52-b395-7b44c9e258e3
1daeeee4-4980-4424-b31a-2f6a8e7d4e55	TCGA-DM-A28E-01A	TCGA-DM-A28E	30cb2eed-e635-466d-85cb-6e3d00828688.FPKM-UQ.txt.gz	89d1ea98-985c-4dab-a683-16ca3898def0
9ca7e5df-f832-435f-842e-4be86c01a554	TCGA-AA-A01Z-01A	TCGA-AA-A01Z	9556ee31-e56f-4611-9d37-2b4d19841d15.FPKM.txt.gz	bc00efd7-1ce6-45d5-8fb1-a3bc7a93c671
9493c0b9-d2b3-4163-8a4e-ac9deb127045	TCGA-DM-A28H-01A	TCGA-DM-A28H	baf57a44-5eb7-4fdb-bbf6-ee006a122360.FPKM.txt.gz	f79da62f-abe3-4391-89df-fe171647fda0
617f14fe-153c-4ddc-b280-600c1fa08ad5	TCGA-D5-6923-01A	TCGA-D5-6923	192fb5a0-8ee2-4c96-a3ed-e89904a3d086.FPKM-UQ.txt.gz	cd0a76d7-54a5-4a07-ba4b-d2b68758aa45
31ee769f-14d5-4cc3-b25f-76ca354bdb1b	TCGA-DM-A1D6-01A	TCGA-DM-A1D6	5cc11a29-89a1-415a-8503-c0821751d1d1.htseq.counts.gz	aa8d16ee-bda8-4844-ad7f-b87d99626c85
96319b52-d5b9-44bf-9a98-2876d911988f	TCGA-AD-6965-01A	TCGA-AD-6965	ed228bb8-2573-4860-94db-7fea3cb44438.FPKM.txt.gz	a4ed83e0-d901-4c7f-8de4-b13579d99b80
7ab37803-051a-4731-8d63-201f0400d435	TCGA-A6-6140-01A	TCGA-A6-6140	9bf28651-4429-4fe5-9e9e-dda3a2aaa221.FPKM.txt.gz	8f9359cb-0cc3-4a8f-a5af-8ef3582fa26d
f69e80aa-237d-4e75-8d04-7c1b5ae9007b	TCGA-CK-6748-01A	TCGA-CK-6748	d47d93d3-64e9-40a3-a941-33432fb31a1a.FPKM-UQ.txt.gz	ed70d977-7538-410d-b223-f2f470ea6967
a7a71b11-5e34-49a4-8d54-be27d9c8daf0	TCGA-NH-A50V-01A	TCGA-NH-A50V	cb76d1df-ba6e-479d-8858-005c17c94613.FPKM-UQ.txt.gz	91d63edf-53cf-4784-9f96-601a6136cae4
d67fc406-7974-433e-896d-57197eced52b	TCGA-A6-6141-01A	TCGA-A6-6141	c41b924e-d405-4501-a981-1c04d70a841e.FPKM-UQ.txt.gz	cab5d2fa-011a-4988-9fd4-818cbf63e504
bc08b757-ed0a-44c0-88cd-85496bb72a75	TCGA-AA-3518-01A	TCGA-AA-3518	988eba37-1b57-4740-b0ba-9491b57421ab.FPKM.txt.gz	acb14737-ec06-4175-9f31-c0d5d21a0999
ea4647ed-9f05-47b1-bccd-1dec362903c4	TCGA-A6-2675-11A	TCGA-A6-2675	5e2b0dc5-c09b-4334-9f2f-c8e75380d45c.FPKM-UQ.txt.gz	9f046af2-9609-4f5b-95bd-a8c87076e2bf
456cc2df-f9a7-4f65-8450-a79ed69fa27f	TCGA-AZ-6598-11A	TCGA-AZ-6598	e82223ad-33c0-47fd-b0f2-982da64d0cb2.FPKM-UQ.txt.gz	53e77e5a-564e-4849-be43-e4016d9ad148
d4d5deb6-6cfb-4e25-9824-8f7dc8d5b451	TCGA-CA-5256-01A	TCGA-CA-5256	339bf596-e9a9-4d65-b61f-294f410dd1c8.FPKM-UQ.txt.gz	f597f3e4-a38e-4ed4-b1d5-60d68faa97a8
57267a5a-de07-49eb-8021-91f2c3aa8e44	TCGA-CM-5348-01A	TCGA-CM-5348	ecdb94bb-54ab-4d89-a13f-be2e65fc89bb.htseq.counts.gz	ba14051f-ec0f-463d-8ddc-d43970bdac52
ca4388c7-69e7-42b4-81c8-48b8863264c1	TCGA-AA-3517-01A	TCGA-AA-3517	c55df672-3e6a-4625-bee3-4736808f96d7.FPKM.txt.gz	768a130a-7c44-42ae-882b-52a6a5224ff2
a67c65a3-f80d-4532-9a32-20b2fecadb93	TCGA-G4-6304-01A	TCGA-G4-6304	fcb5f382-f06f-4885-8ea1-c0699b408838.FPKM-UQ.txt.gz	7e33df1c-9a60-4238-a81e-04f5cd04d40d
54cf4c36-eb20-41da-990a-2f6230d62cbf	TCGA-5M-AAT6-01A	TCGA-5M-AAT6	d6224860-0b09-4d96-8a50-4acb3f72e904.FPKM.txt.gz	a0aa30fb-dc87-49bc-8ba4-b66c46f99696
2ec2a1ce-591e-4e42-8f1a-7dea0b737cf2	TCGA-D5-6929-01A	TCGA-D5-6929	771bbbfd-e1fd-4dfd-b822-3e091ef656d2.FPKM-UQ.txt.gz	b75398ed-d649-4064-986b-4067d4c1e12e
054d1611-7954-42f7-8bca-34b3100d73fc	TCGA-F5-6810-01A	TCGA-F5-6810	7d1be289-a771-46ec-a5d0-26a2981f7b66.htseq.counts.gz	6b06becd-b40e-4d27-9978-2e3356eba11b
4c0730f5-6307-4396-8038-2aa6d0119aab	TCGA-AG-3725-11A	TCGA-AG-3725	cead40ee-a5f8-4ce8-8273-bb8daedf0d5b.FPKM.txt.gz	00ac50d7-061a-4697-b613-425f66665b4a
8660c709-e0af-489a-b20e-1157fe0072f4	TCGA-AA-3525-11A	TCGA-AA-3525	af65de12-4ba6-472d-ba11-22ee07004ba5.FPKM.txt.gz	b3729ad6-3303-49ca-a0e5-05b42ba44ebe
32fc9332-a9fd-47f6-9dee-6413e58e8cce	TCGA-A6-6137-01A	TCGA-A6-6137	0cb305a5-d4a7-4eb8-8e8e-d11a5ebc3e0f.FPKM.txt.gz	ccaa941a-5974-49a8-937c-cafd12deb6f1
ec60d3a7-14ff-4171-9d46-a2b6f898c5f1	TCGA-G4-6295-01A	TCGA-G4-6295	1d975006-4e14-4f2c-be5f-e09f58790d62.htseq.counts.gz	6dce929a-71c9-49a3-ba3b-ee61bfec284f
5ce13336-702f-4358-b74b-dba1cfb36077	TCGA-A6-5667-11A	TCGA-A6-5667	b41e03d7-e756-4eb9-9f6e-100164d981d2.FPKM.txt.gz	85b16394-7bf9-42a4-9dd3-509909bf607c
18c55689-4c2e-4592-867a-d7e0ba752ed7	TCGA-CM-6674-01A	TCGA-CM-6674	02a81bc3-4672-4d2f-808d-d27f4b63bf85.FPKM-UQ.txt.gz	5b1a3d2d-283b-4ea4-9f3f-8330d2affc91
82e7493d-1346-4598-91c9-a5582b337c21	TCGA-D5-6930-01A	TCGA-D5-6930	62f84581-4c7d-4c8e-835c-9304bcec3106.FPKM-UQ.txt.gz	be3dd4c0-1bd0-42b3-9154-ae548b9cefbe
2913b2f9-5f05-4e40-a1e7-7d5f1e17d6ab	TCGA-G4-6626-01A	TCGA-G4-6626	cecce47d-5d1a-4473-bf62-48b9bf602534.FPKM.txt.gz	cee1c33e-e9f9-4815-9647-d9045bf9f41e
9681eb58-de63-473b-85b8-91bdd07d5f45	TCGA-AA-3514-11A	TCGA-AA-3514	0c788954-4a2f-405a-b0b1-8d8ec4e701fb.FPKM.txt.gz	a97ad893-6ac0-426e-a114-e0e7525d63f4
d3daa95a-19b5-4822-bcbe-35ceec12fdf1	TCGA-CM-4747-01A	TCGA-CM-4747	f0b34dc3-72b8-48d0-a755-354c74405264.FPKM.txt.gz	68a404a1-f9fd-452e-8bec-a4277df0dec4
87cf1a20-2dc5-4c06-b0c4-16103be40ef0	TCGA-AA-3660-01A	TCGA-AA-3660	ae9b8c3d-6bf6-4b5c-b2f0-c9ddc334634e.htseq.counts.gz	2086156e-7b02-4657-a166-e1103f647653
01680b41-4718-4b82-80a7-851ff5518151	TCGA-AA-3502-01A	TCGA-AA-3502	2bbbc886-4ec2-46f0-9c1c-4a6e8500c3a8.htseq.counts.gz	f715a15d-a11c-4ac7-8919-ab2468139ced
d664f620-cfee-4700-b00e-68b65387883c	TCGA-A6-2680-01A	TCGA-A6-2680	b2d38886-f7a9-439e-86ac-d99d45447cc1.FPKM-UQ.txt.gz	a5a45513-b2ec-4fde-9d99-ee1621d6d59f
5671fae7-e0af-4288-9ed2-d75b10a0392e	TCGA-EI-6514-01A	TCGA-EI-6514	66c79d5c-b87f-4e5e-9872-7a294cd03a3c.FPKM.txt.gz	2d49e0f5-1ec4-4b12-bb4a-aeed26b27221
1bc6365d-f855-4f72-ac54-d343212a2014	TCGA-AF-A56N-01A	TCGA-AF-A56N	ea125ffd-7776-49bc-bf73-47a3edcc81bd.FPKM-UQ.txt.gz	489676a4-7c7d-4ffe-9055-4a363112d7a6
00624b80-d2e0-4669-bf09-3e12be601e2d	TCGA-AH-6897-01A	TCGA-AH-6897	88439d95-9798-401a-a8c6-da6d529b180f.htseq.counts.gz	8bdd47af-bcae-4259-bbe4-d89985a39682
8529d29d-697e-4d1e-a76b-b953d5795468	TCGA-AF-5654-11A	TCGA-AF-5654	7ca62ab7-7efd-44bc-b08b-93c27792ad24.htseq.counts.gz	81a0856c-83b2-482e-a763-7fa6db1cb8f6
dc3bba29-fb7b-4eeb-af14-79842a2c67ab	TCGA-F5-6702-01A	TCGA-F5-6702	b2d608b9-9bb1-4261-8d44-295f3e5c9774.htseq.counts.gz	7e4c217f-2457-43b8-9893-0c66d1f91b50
f8471be7-008e-4623-9a61-3ed1a061f193	TCGA-CI-6622-01A	TCGA-CI-6622	3bc1df9f-7147-474b-9243-9736b0401fcf.htseq.counts.gz	b897e76b-e431-4ad1-8d1a-ad8defc3c351
9e806e7f-40d4-45a3-aad6-c213bfc66be7	TCGA-F5-6863-01A	TCGA-F5-6863	cd550979-69b5-43d0-9724-cc25eb502cb8.htseq.counts.gz	e3658ac5-9a6f-43cc-b405-401f945f2f12
2a026fc7-d5fd-4471-b1cb-d1daa31b6443	TCGA-F5-6813-01A	TCGA-F5-6813	fe37ce60-8639-440d-892f-f3ab59f44949.htseq.counts.gz	d446257b-7140-4d9b-b1b6-eaa10d83d4e7
ea584d2c-b25d-4c8a-98cc-cb59751a49e8	TCGA-AA-3489-11A	TCGA-AA-3489	636b2a02-fffa-441c-81fa-d6d0c5c5a270.htseq.counts.gz	a1af49e6-ef50-493b-8323-130880ae3c55
b9e728d2-143f-44d1-b2ee-0f6eccca507f	TCGA-CM-6162-01A	TCGA-CM-6162	4e21fbbb-d38a-4af7-87df-055624c780e2.FPKM-UQ.txt.gz	51bf4374-5c6f-423f-81be-e164d195fb1b
8fa7105d-aba3-49e4-bbc0-083c547f3449	TCGA-CM-5863-01A	TCGA-CM-5863	0319a4cc-ee3f-4c6f-83e1-7cdd5f865dc0.htseq.counts.gz	7af900ab-0a1a-471e-89a2-f887e2dcf433
b481fc53-5b7e-4e28-bb4d-71a25efa6dad	TCGA-F4-6856-01A	TCGA-F4-6856	7da3a50b-ee97-472f-8a13-523e80202c11.FPKM-UQ.txt.gz	615ba967-3ca9-42ef-a114-19043ede6ae0
844a9153-02d7-473e-a371-85b9d63c642d	TCGA-A6-6651-01A	TCGA-A6-6651	a202e636-8c19-4ce8-9902-bdd7be7a3447.FPKM.txt.gz	e9ce9adb-0876-4172-8836-ee97e0177e60
346253c0-8e8b-459b-a6d5-03da9586578f	TCGA-QG-A5YX-01A	TCGA-QG-A5YX	3254c984-f9ec-4db5-9add-94489e000a62.FPKM-UQ.txt.gz	f1c8fe87-87f0-461f-9817-5edf1277f760
4c09ff32-902b-4d36-bdf7-f4d3399c059f	TCGA-AY-A71X-01A	TCGA-AY-A71X	e2e19d54-e271-4d94-af60-8a2fc470a22c.FPKM.txt.gz	d3d8cf52-9122-4bb6-a429-a22b84a6e1f3
a0832917-75b9-45c8-9273-009c3737a43a	TCGA-AA-3660-11A	TCGA-AA-3660	b5af6c19-ecab-408b-bae2-53909b7135b4.FPKM.txt.gz	47e54a50-b5a5-40a5-be6a-887e48c3823a
7da8a1f1-5a85-4bdf-a9c4-6fe98bce5923	TCGA-D5-6924-01A	TCGA-D5-6924	de796614-444b-4e3e-b4e6-fb3a78ef6f65.FPKM.txt.gz	a04bc2f0-62f5-4223-b787-a5ba132d0870
cb16e564-e613-4f02-9f74-e807a51dd512	TCGA-A6-6649-01A	TCGA-A6-6649	de19faaa-60f9-4b3d-be28-00505d5a82e5.htseq.counts.gz	388e5eda-c285-4466-ab3d-ed4f519e61eb
8365e423-d76a-4903-a90d-5332e019ee7c	TCGA-A6-2685-11A	TCGA-A6-2685	70f99dbf-42bc-439c-b562-c51b8e54234e.htseq.counts.gz	15c6062d-ae1e-4d9b-ba92-11faad1f727a
16619d78-3748-466d-a194-ea21fd8fb54c	TCGA-AM-5821-01A	TCGA-AM-5821	6e2db920-dc3e-4a74-8cdb-470cb61e2fac.FPKM-UQ.txt.gz	ddfe565a-0b44-4f6b-8785-3cb436ec33be
24c87fc0-4c58-4a70-8ba2-3fcfa2d00c77	TCGA-AZ-6605-11A	TCGA-AZ-6605	d4702ec9-068f-415a-832e-ed72eaa38699.FPKM.txt.gz	867916d3-db83-4dfd-a1d6-c9db439e93d8
59eff44d-c532-4ea4-b8e4-e4478f5b12de	TCGA-AA-3506-01A	TCGA-AA-3506	564daa81-cfef-45b6-94a0-3249b2724d9b.FPKM.txt.gz	f8068e5e-752c-4652-a251-aa35ed6fe250
faed408c-c7f8-4a40-b7ab-7713129c1211	TCGA-AZ-5407-01A	TCGA-AZ-5407	3a93e1ff-bcdc-4dea-9541-54b074e4f967.FPKM-UQ.txt.gz	c90ecd4e-73a9-4c37-8ff3-a3b0f64e7348
4e0e61b3-003a-482d-8749-a7b33be4a4c8	TCGA-D5-5537-01A	TCGA-D5-5537	c0085daf-b7dd-4c12-b347-6949c2421934.htseq.counts.gz	1c79c6da-4e25-4eed-9f54-64ff7492cf19
732077b5-97b2-44ab-aac9-1ae94fd04887	TCGA-CA-6719-01A	TCGA-CA-6719	e69b55b8-7988-4881-be5e-22e20d42197f.htseq.counts.gz	a46b8d84-534e-4a59-ae12-fe5c78fa0ff2
1a058e77-7c20-4f50-ac89-185067ea7437	TCGA-D5-6533-01A	TCGA-D5-6533	9c22b778-e2dc-4fa7-a135-2b78926bb82b.htseq.counts.gz	7438c684-496c-47a1-823a-548ad8024739
22726e86-e657-4d50-82f7-43b8d107abf5	TCGA-F4-6704-11A	TCGA-F4-6704	72c3c054-1cce-46be-a01c-86b96aeea1f8.FPKM-UQ.txt.gz	02baabcb-c137-4c14-b1b1-b3f970704aed
b9a75b12-9df0-4048-b0fe-48041361fa29	TCGA-AA-3663-11A	TCGA-AA-3663	4d45166b-ea6e-4e27-8d91-bda8135b87c8.FPKM.txt.gz	a9215626-5519-4741-aaa5-c93de23d01d7
ba9e5603-bb1d-4aa8-93e4-40043164f143	TCGA-AZ-4315-01A	TCGA-AZ-4315	bd2dfab3-88a8-4673-ba36-3daf252d0b4d.FPKM.txt.gz	5e4ed468-c08c-411a-b076-ce223167cf79
5b04ee05-9488-4141-9178-fb0a101492bd	TCGA-CM-6679-01A	TCGA-CM-6679	5654a36c-4d18-4746-8a4c-b7b616f99481.FPKM.txt.gz	ece81b01-f325-4faa-a819-5e6a59100614
2dfa5bb3-ffde-4614-bb76-d3075819e1a3	TCGA-CM-6163-01A	TCGA-CM-6163	8894d65e-71ff-4d4f-9abf-b0d3c6917a0c.htseq.counts.gz	8d461f02-0a2c-4dac-ab51-463f6d06399a
eb97d34e-7333-4e9d-b559-34dd6436c14c	TCGA-WS-AB45-01A	TCGA-WS-AB45	72a79a28-907d-42b8-9722-93448b87c3d2.htseq.counts.gz	90155b66-0063-49ee-9cde-a9266cc1418b
1a058e77-7c20-4f50-ac89-185067ea7437	TCGA-D5-6533-01A	TCGA-D5-6533	9c22b778-e2dc-4fa7-a135-2b78926bb82b.FPKM-UQ.txt.gz	2340939d-bd38-4c18-ac6f-bb47b3c6f041
9144c7fc-9c78-4b99-814f-4059a11ec33b	TCGA-DM-A0XD-01A	TCGA-DM-A0XD	d5c8759b-0dc1-4057-b9df-c9aa4a6b2a04.FPKM-UQ.txt.gz	4cf7cd80-c575-4a1c-935c-76c698d371f6
74e9942c-3adb-47d1-bd92-f97095865ee1	TCGA-A6-5667-01A	TCGA-A6-5667	1c1a1ce6-b06e-421b-9f0b-a9215d553666.FPKM-UQ.txt.gz	b9468c3a-cf0a-4437-a646-30fdfb1a90af
0230996e-7ee3-4360-a790-fb420d0b60ba	TCGA-A6-5656-01B	TCGA-A6-5656	6e933523-30a6-46a8-833d-7379b88c1c14.htseq.counts.gz	d43da26a-c29a-43cc-a34a-838ed0f6648d
732077b5-97b2-44ab-aac9-1ae94fd04887	TCGA-CA-6719-01A	TCGA-CA-6719	e69b55b8-7988-4881-be5e-22e20d42197f.FPKM.txt.gz	b40b93b5-8657-44cf-9f25-a06469e06d31
698584f0-726b-4a10-bc69-9b4acaed2cef	TCGA-CM-5344-01A	TCGA-CM-5344	737a6ce7-5446-4610-bf9f-5c46b769b842.FPKM-UQ.txt.gz	ac9883f0-68e6-430c-94b6-e809b7470072
e29a1283-3e22-41f6-bc76-bfb244a044ae	TCGA-CM-6167-01A	TCGA-CM-6167	de592955-56f1-498c-adf6-99e382102476.FPKM-UQ.txt.gz	6b25f7ce-6562-43d7-9eed-1d9017757118
